name,x,y,z,w,time stamp
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,0,0,0,0,2020/9/8 17:48:30
Patient,NaN,NaN,NaN,NaN,2020/9/8 17:53:21
Patient,0,0,0,0,2020/9/8 17:53:21
Patient,0,0,0,0,2020/9/8 17:53:21
Patient,NaN,NaN,NaN,NaN,2020/9/8 17:53:21
Patient,0,0,0,0,2020/9/8 17:53:21
Patient,0,0,0,0,2020/9/8 17:53:21
Patient,0,0,0,0,2020/9/8 17:53:21
Patient,-3.929458E-32,-2.573321E+38,-3.862699E-32,-64.64225,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,-3.929458E-32,-2.573321E+38,-3.862699E-32,-64.64225,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,-1.571956E+38,3.707795E+21,NaN,-3.306267E+29,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,-1.571956E+38,3.707795E+21,NaN,-3.306267E+29,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,1.401298E-45,4.568233E-43,4.789638E-42,1.401298E-45,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,1.401298E-45,4.568233E-43,4.789638E-42,1.401298E-45,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,3.165533E-42,1.919779E-43,3.192158E-42,1.919779E-43,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,3.165533E-42,1.919779E-43,3.192158E-42,1.919779E-43,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,-1.017641E-28,4.335353E-38,-1.046661E-25,7.351146E-39,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,-1.017641E-28,4.335353E-38,-1.046661E-25,7.351146E-39,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,NaN,3.979688E-43,1.070592E-42,2.942727E-44,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,NaN,3.979688E-43,1.070592E-42,2.942727E-44,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,NaN,3.405155E-43,2.648454E-43,5.745324E-44,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,NaN,3.405155E-43,2.648454E-43,5.745324E-44,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0.3037348,0,NaN,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0.3037348,0,NaN,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0.3041129,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0.3041129,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,6.600116E-43,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,6.600116E-43,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,1.584728E-41,0,0.3948363,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:22
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,1.584728E-41,0,0.3948363,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,-542768,-542816,-542864,-542960,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,-542768,-542816,-542864,-542960,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0.394809,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0.394809,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,NaN,NaN,NaN,NaN,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,NaN,NaN,NaN,NaN,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.2670844,0,0.2670748,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.2670844,0,0.2670748,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.3043561,0,9.239742E-41,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.3043561,0,9.239742E-41,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.2668111,0,9.339654E-41,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.2668111,0,9.339654E-41,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,1.211703E-41,1.067789E-42,1.212123E-41,1.067789E-42,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,1.211703E-41,1.067789E-42,1.212123E-41,1.067789E-42,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,NaN,NaN,NaN,NaN,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,NaN,NaN,NaN,NaN,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,1.190718E-24,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,1.190718E-24,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.3045144,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0.3045144,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,-9.015036E-13,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,-9.015036E-13,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,1.31815E+08,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,1.31815E+08,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,NaN,NaN,0,1.317983E+08,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,NaN,NaN,0,1.317983E+08,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,5.514698E-40,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,5.514698E-40,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,2.352134E-38,0,0.3046246,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,0,0,0,2020/9/8 17:53:23
Patient,0,2.352134E-38,0,0.3046246,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0.3048313,0,1.318092E+08,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0.3048313,0,1.318092E+08,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.19084E-24,0,1.092726E-19,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.19084E-24,0,1.092726E-19,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0.3948116,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0.3948116,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,4.932571E-43,NaN,NaN,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,4.932571E-43,NaN,NaN,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.190718E-24,0,9.514817E-43,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.190718E-24,0,9.514817E-43,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.600358E-26,0,9.229232E-41,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.600358E-26,0,9.229232E-41,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,1.190373E-24,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,1.190373E-24,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,NaN,NaN,0,1.327824E+08,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,NaN,NaN,0,1.327824E+08,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,1.191171E-24,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,1.191171E-24,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.859061E-40,0,1.191171E-24,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.859061E-40,0,1.191171E-24,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0.3952706,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0.3952706,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,4.568233E-43,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,4.568233E-43,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.877053E-40,0,3.655848E-41,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,1.877053E-40,0,3.655848E-41,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,5.605194E-45,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,5.605194E-45,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,NaN,0,0,0.3952803,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,NaN,0,0,0.3952803,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
Patient,0,0.3952797,0,0,2020/9/8 17:53:24
Patient,0,0,0,0,2020/9/8 17:53:24
